# Rt Group Reward Records - Total groups: 3002
# Initial μ: 0.5, Initial loss rate: 0.01
# Hybrid loss enabled: 1
frame_id,Rt_value,loss_rate,mu_used,avg_reward,group_delay_ms,packet_count,group_start_time,group_end_time,bandwidth_utilization,p_delay,p_loss,p_mddl
1013,0,0.002,0.5,-0.771667,77,30,164.892,164.969,0.5,0.13,0,0.966667
1014,0,0.002,0.5,-0.771667,74,30,164.951,165.025,0.5,0.13,0,0.966667
1015,0,0.002,0.5,-0.771667,75,30,165.007,165.082,0.5,0.13,0,0.966667
1016,0,0.002,0.5,-0.771667,75,30,165.063,165.138,0.5,0.13,0,0.966667
1017,0,0.002,0.5,-0.771667,73,30,165.12,165.193,0.5,0.13,0,0.966667
1018,0,0.002,0.5,-0.771667,74,30,165.175,165.249,0.5,0.13,0,0.966667
1019,0,0.002,0.5,-0.771667,75,30,165.231,165.306,0.5,0.13,0,0.966667
1020,0,0.002,0.5,-0.771667,73,30,165.288,165.361,0.5,0.13,0,0.966667
1021,0,0.002,0.5,-0.771667,74,30,165.343,165.417,0.5,0.13,0,0.966667
1022,0,0.002,0.5,-0.771667,73,30,165.399,165.472,0.5,0.13,0,0.966667
1023,0,0.002,0.5,-0.771667,72,30,165.454,165.526,0.5,0.13,0,0.966667
1024,0,0.002,0.5,-0.771667,75,30,165.508,165.583,0.5,0.13,0,0.966667
1025,0,0.002,0.5,-0.771667,72,30,165.565,165.637,0.5,0.13,0,0.966667
1026,0,0.002,0.5,-0.771667,72,30,165.619,165.691,0.5,0.13,0,0.966667
1027,0,0.002,0.5,-0.771667,75,30,165.673,165.748,0.5,0.13,0,0.966667
1028,0,0.002,0.5,-0.771667,72,30,165.73,165.802,0.5,0.13,0,0.966667
1029,0,0.002,0.5,-0.771667,75,30,165.784,165.859,0.5,0.13,0,0.966667
1030,0,0.002,0.5,-0.771667,75,30,165.84,165.915,0.5,0.13,0,0.966667
1031,0,0.002,0.5,-0.771667,76,30,165.897,165.973,0.5,0.13,0,0.966667
1032,0,0.002,0.5,-0.771667,77,30,165.954,166.031,0.5,0.13,0,0.966667
1033,0,0.002,0.5,-0.771667,77,30,166.013,166.09,0.5,0.13,0,0.966667
1034,0,0.002,0.5,-0.771667,77,30,166.072,166.149,0.5,0.13,0,0.966667
1035,0,0.002,0.5,-0.771667,75,30,166.13,166.205,0.5,0.13,0,0.966667
1036,0,0.002,0.5,-0.771667,74,30,166.187,166.261,0.5,0.13,0,0.966667
1037,0,0.002,0.5,-0.771667,73,30,166.243,166.316,0.5,0.13,0,0.966667
1038,0,0.002,0.5,-0.771667,72,30,166.298,166.37,0.5,0.13,0,0.966667
1039,0,0.002,0.5,-0.771667,75,30,166.352,166.427,0.5,0.13,0,0.966667
1040,0,0.002,0.5,-0.771667,73,30,166.408,166.481,0.5,0.13,0,0.966667
1041,0,0.002,0.5,-0.771667,73,30,166.463,166.536,0.5,0.13,0,0.966667
1042,0,0.002,0.5,-0.771667,76,30,166.518,166.594,0.5,0.13,0,0.966667
1043,0,0.002,0.5,-0.771667,75,30,166.576,166.651,0.5,0.13,0,0.966667
1044,0,0.002,0.5,-0.771667,81,30,166.633,166.714,0.5,0.13,0,0.966667
1045,0,0.002,0.5,-0.771667,80,30,166.696,166.776,0.5,0.13,0,0.966667
1046,0,0.002,0.5,-0.771667,83,30,166.758,166.841,0.5,0.13,0,0.966667
1047,0,0.002,0.5,-0.771667,75,30,166.823,166.898,0.5,0.13,0,0.966667
1048,0,0.002,0.5,-0.771667,75,30,166.88,166.955,0.5,0.13,0,0.966667
1049,0,0.002,0.5,-0.771667,74,30,166.937,167.011,0.5,0.13,0,0.966667
1050,0,0.002,0.5,-0.771667,77,30,166.993,167.07,0.5,0.13,0,0.966667
1051,0,0.002,0.5,-0.771667,76,30,167.05,167.126,0.5,0.13,0,0.966667
1052,0,0.002,0.5,-0.771667,73,30,167.108,167.181,0.5,0.13,0,0.966667
1053,0,0.002,0.5,-0.771667,75,30,167.163,167.238,0.5,0.13,0,0.966667
1054,0,0.002,0.5,-0.771667,76,30,167.22,167.296,0.5,0.13,0,0.966667
1055,0,0.002,0.5,-0.771667,73,30,167.278,167.351,0.5,0.13,0,0.966667
1056,0,0.002,0.5,-0.771667,74,30,167.333,167.407,0.5,0.13,0,0.966667
1057,0,0.002,0.5,-0.771667,75,30,167.389,167.464,0.5,0.13,0,0.966667
1058,0,0.002,0.5,-0.771667,76,30,167.446,167.522,0.5,0.13,0,0.966667
1059,0,0.002,0.5,-0.771667,76,30,167.504,167.58,0.5,0.13,0,0.966667
1060,0,0.002,0.5,-0.771667,77,30,167.562,167.639,0.5,0.13,0,0.966667
1061,0,0.002,0.5,-0.771667,73,30,167.621,167.694,0.5,0.13,0,0.966667
1062,0,0.002,0.5,-0.771667,76,30,167.676,167.752,0.5,0.13,0,0.966667
1063,0,0.002,0.5,-0.771667,75,30,167.734,167.809,0.5,0.13,0,0.966667
1064,0,0.002,0.5,-0.771667,73,30,167.791,167.864,0.5,0.13,0,0.966667
1065,0,0.002,0.5,-0.771667,75,30,167.846,167.921,0.5,0.13,0,0.966667
1066,0,0.002,0.5,-0.771667,75,30,167.902,167.977,0.5,0.13,0,0.966667
1067,0,0.002,0.5,-0.771667,75,30,167.959,168.034,0.5,0.13,0,0.966667
1068,0,0.002,0.5,-0.771667,74,30,168.016,168.09,0.5,0.13,0,0.966667
1069,0,0.002,0.5,-0.771667,73,30,168.072,168.145,0.5,0.13,0,0.966667
1070,0,0.002,0.5,-0.771667,73,30,168.127,168.2,0.5,0.13,0,0.966667
1071,0,0.002,0.5,-0.771667,73,30,168.182,168.255,0.5,0.13,0,0.966667
1072,0,0.002,0.5,-0.771667,77,30,168.237,168.314,0.5,0.13,0,0.966667
1073,0,0.002,0.5,-0.771667,73,30,168.296,168.369,0.5,0.13,0,0.966667
1074,0,0.002,0.5,-0.771667,76,30,168.351,168.427,0.5,0.13,0,0.966667
1075,0,0.002,0.5,-0.771667,75,30,168.409,168.484,0.5,0.13,0,0.966667
1076,0,0.002,0.5,-0.771667,72,30,168.466,168.538,0.5,0.13,0,0.966667
1077,0,0.002,0.5,-0.771667,77,30,168.52,168.597,0.5,0.13,0,0.966667
1078,0,0.002,0.5,-0.771667,72,30,168.579,168.651,0.5,0.13,0,0.966667
1079,0,0.002,0.5,-0.771667,75,30,168.633,168.708,0.5,0.13,0,0.966667
1080,0,0.002,0.5,-0.771667,73,30,168.69,168.763,0.5,0.13,0,0.966667
1081,0,0.002,0.5,-0.771667,74,30,168.745,168.819,0.5,0.13,0,0.966667
1082,0,0.002,0.5,-0.771667,72,30,168.801,168.873,0.5,0.13,0,0.966667
1083,0,0.002,0.5,-0.771667,75,30,168.855,168.93,0.5,0.13,0,0.966667
1084,0,0.002,0.5,-0.771667,76,30,168.91,168.986,0.5,0.13,0,0.966667
1085,0,0.002,0.5,-0.771667,73,30,168.968,169.041,0.5,0.13,0,0.966667
1086,0,0.002,0.5,-0.771667,73,30,169.023,169.096,0.5,0.13,0,0.966667
1087,0,0.002,0.5,-0.771667,76,30,169.078,169.154,0.5,0.13,0,0.966667
1088,0,0.002,0.5,-0.771667,75,30,169.136,169.211,0.5,0.13,0,0.966667
1089,0,0.002,0.5,-0.771667,75,30,169.193,169.268,0.5,0.13,0,0.966667
1090,0,0.002,0.5,-0.771667,76,30,169.25,169.326,0.5,0.13,0,0.966667
1091,0,0.002,0.5,-0.771667,76,30,169.307,169.383,0.5,0.13,0,0.966667
1092,0,0.002,0.5,-0.771667,77,30,169.365,169.442,0.5,0.13,0,0.966667
1093,0,0.002,0.5,-0.771667,78,30,169.424,169.502,0.5,0.13,0,0.966667
1094,0,0.002,0.5,-0.771667,75,30,169.484,169.559,0.5,0.13,0,0.966667
1095,0,0.002,0.5,-0.771667,77,30,169.541,169.618,0.5,0.13,0,0.966667
1096,0,0.002,0.5,-0.771667,80,30,169.6,169.68,0.5,0.13,0,0.966667
1097,0,0.002,0.5,-0.771667,75,30,169.66,169.735,0.5,0.13,0,0.966667
1098,0,0.002,0.5,-0.771667,72,30,169.717,169.789,0.5,0.13,0,0.966667
1099,0,0.002,0.5,-0.771667,75,30,169.771,169.846,0.5,0.13,0,0.966667
1100,0,0.002,0.5,-0.771667,73,30,169.828,169.901,0.5,0.13,0,0.966667
1101,0,0.002,0.5,-0.771667,73,30,169.883,169.956,0.5,0.13,0,0.966667
1102,0,0.002,0.5,-0.771667,74,30,169.938,170.012,0.5,0.13,0,0.966667
1103,0,0.002,0.5,-0.771667,77,30,169.994,170.071,0.5,0.13,0,0.966667
1104,0,0.002,0.5,-0.771667,75,30,170.053,170.128,0.5,0.13,0,0.966667
1105,0,0.002,0.5,-0.771667,74,30,170.11,170.184,0.5,0.13,0,0.966667
1106,0,0.002,0.5,-0.771667,77,30,170.166,170.243,0.5,0.13,0,0.966667
1107,0,0.002,0.5,-0.771667,79,30,170.225,170.304,0.5,0.13,0,0.966667
1108,0,0.002,0.5,-0.771667,77,30,170.286,170.363,0.5,0.13,0,0.966667
1109,0,0.002,0.5,-0.771667,76,30,170.345,170.421,0.5,0.13,0,0.966667
1110,0,0.002,0.5,-0.771667,73,30,170.403,170.476,0.5,0.13,0,0.966667
1111,0,0.002,0.5,-0.771667,73,30,170.457,170.53,0.5,0.13,0,0.966667
1112,0,0.002,0.5,-0.771667,75,30,170.512,170.587,0.5,0.13,0,0.966667
1113,0,0.002,0.5,-0.771667,74,30,170.569,170.643,0.5,0.13,0,0.966667
1114,0,0.002,0.5,-0.771667,73,30,170.625,170.698,0.5,0.13,0,0.966667
1115,0,0.002,0.5,-0.771667,77,30,170.68,170.757,0.5,0.13,0,0.966667
1116,0,0.002,0.5,-0.771667,73,30,170.739,170.812,0.5,0.13,0,0.966667
1117,0,0.002,0.5,-0.771667,76,30,170.794,170.87,0.5,0.13,0,0.966667
1118,0,0.002,0.5,-0.771667,75,30,170.852,170.927,0.5,0.13,0,0.966667
1119,0,0.002,0.5,-0.771667,75,30,170.909,170.984,0.5,0.13,0,0.966667
1120,0,0.002,0.5,-0.771667,74,30,170.966,171.04,0.5,0.13,0,0.966667
1121,0,0.002,0.5,-0.771667,77,30,171.022,171.099,0.5,0.13,0,0.966667
1122,0,0.002,0.5,-0.771667,75,30,171.081,171.156,0.5,0.13,0,0.966667
1123,0,0.002,0.5,-0.771667,73,30,171.138,171.211,0.5,0.13,0,0.966667
1124,0,0.002,0.5,-0.771667,73,30,171.193,171.266,0.5,0.13,0,0.966667
1125,0,0.002,0.5,-0.771667,76,30,171.248,171.324,0.5,0.13,0,0.966667
1126,0,0.002,0.5,-0.771667,73,30,171.306,171.379,0.5,0.13,0,0.966667
1127,0,0.002,0.5,-0.771667,75,30,171.361,171.436,0.5,0.13,0,0.966667
1128,0,0.002,0.5,-0.771667,77,30,171.416,171.493,0.5,0.13,0,0.966667
1129,0,0.002,0.5,-0.771667,73,30,171.475,171.548,0.5,0.13,0,0.966667
1130,0,0.002,0.5,-0.771667,74,30,171.53,171.604,0.5,0.13,0,0.966667
1131,0,0.002,0.5,-0.771667,75,30,171.586,171.661,0.5,0.13,0,0.966667
1132,0,0.002,0.5,-0.771667,74,30,171.643,171.717,0.5,0.13,0,0.966667
1133,0,0.002,0.5,-0.771667,72,30,171.699,171.771,0.5,0.13,0,0.966667
1134,0,0.002,0.5,-0.771667,73,30,171.753,171.826,0.5,0.13,0,0.966667
1135,0,0.002,0.5,-0.771667,72,30,171.808,171.88,0.5,0.13,0,0.966667
1136,0,0.002,0.5,-0.771667,75,30,171.862,171.937,0.5,0.13,0,0.966667
1137,0,0.002,0.5,-0.771667,75,30,171.919,171.994,0.5,0.13,0,0.966667
1138,0,0.002,0.5,-0.771667,73,30,171.976,172.049,0.5,0.13,0,0.966667
1139,0,0.002,0.5,-0.771667,82,30,172.031,172.113,0.5,0.13,0,0.966667
1140,0,0.002,0.5,-0.771667,78,30,172.094,172.172,0.5,0.13,0,0.966667
1141,0,0.002,0.5,-0.771667,75,30,172.154,172.229,0.5,0.13,0,0.966667
1142,0,0.002,0.5,-0.771667,73,30,172.211,172.284,0.5,0.13,0,0.966667
1143,0,0.002,0.5,-0.771667,73,30,172.266,172.339,0.5,0.13,0,0.966667
1144,0,0.002,0.5,-0.771667,76,30,172.321,172.397,0.5,0.13,0,0.966667
1145,0,0.002,0.5,-0.771667,75,30,172.379,172.454,0.5,0.13,0,0.966667
1146,0,0.002,0.5,-0.771667,79,30,172.434,172.513,0.5,0.13,0,0.966667
1147,0,0.002,0.5,-0.771667,78,30,172.493,172.571,0.5,0.13,0,0.966667
1148,0,0.002,0.5,-0.771667,75,30,172.553,172.628,0.5,0.13,0,0.966667
1149,0,0.002,0.5,-0.771667,75,30,172.61,172.685,0.5,0.13,0,0.966667
1150,0,0.002,0.5,-0.771667,74,30,172.667,172.741,0.5,0.13,0,0.966667
1151,0,0.002,0.5,-0.771667,75,30,172.723,172.798,0.5,0.13,0,0.966667
1152,0,0.002,0.5,-0.771667,75,30,172.78,172.855,0.5,0.13,0,0.966667
1153,0,0.002,0.5,-0.771667,76,30,172.837,172.913,0.5,0.13,0,0.966667
1154,0,0.002,0.5,-0.771667,77,30,172.895,172.972,0.5,0.13,0,0.966667
1155,0,0.002,0.5,-0.771667,75,30,172.954,173.029,0.5,0.13,0,0.966667
1156,0,0.002,0.5,-0.771667,76,30,173.009,173.085,0.5,0.13,0,0.966667
1157,0,0.002,0.5,-0.771667,73,30,173.067,173.14,0.5,0.13,0,0.966667
1158,0,0.002,0.5,-0.771667,74,30,173.122,173.196,0.5,0.13,0,0.966667
1159,0,0.002,0.5,-0.771667,73,30,173.178,173.251,0.5,0.13,0,0.966667
1160,0,0.002,0.5,-0.771667,76,30,173.233,173.309,0.5,0.13,0,0.966667
1161,0,0.002,0.5,-0.771667,79,30,173.291,173.37,0.5,0.13,0,0.966667
1162,0,0.002,0.5,-0.771667,75,30,173.352,173.427,0.5,0.13,0,0.966667
1163,0,0.002,0.5,-0.771667,75,30,173.409,173.484,0.5,0.13,0,0.966667
1164,0,0.002,0.5,-0.771667,76,30,173.464,173.54,0.5,0.13,0,0.966667
1165,0,0.002,0.5,-0.771667,75,30,173.522,173.597,0.5,0.13,0,0.966667
1166,0,0.002,0.5,-0.771667,73,30,173.579,173.652,0.5,0.13,0,0.966667
1167,0,0.002,0.5,-0.771667,75,30,173.634,173.709,0.5,0.13,0,0.966667
1168,0,0.002,0.5,-0.771667,71,30,173.691,173.762,0.5,0.13,0,0.966667
1169,0,0.002,0.5,-0.771667,73,30,173.744,173.817,0.5,0.13,0,0.966667
1170,0,0.002,0.5,-0.771667,77,30,173.799,173.876,0.5,0.13,0,0.966667
1171,0,0.002,0.5,-0.771667,73,30,173.858,173.931,0.5,0.13,0,0.966667
1172,0,0.002,0.5,-0.771667,73,30,173.913,173.986,0.5,0.13,0,0.966667
1173,0,0.002,0.5,-0.771667,75,30,173.968,174.043,0.5,0.13,0,0.966667
1174,0,0.002,0.5,-0.771667,75,30,174.025,174.1,0.5,0.13,0,0.966667
1175,0,0.002,0.5,-0.771667,76,30,174.08,174.156,0.5,0.13,0,0.966667
1176,0,0.002,0.5,-0.771667,75,30,174.138,174.213,0.5,0.13,0,0.966667
1177,0,0.002,0.5,-0.771667,77,30,174.195,174.272,0.5,0.13,0,0.966667
1178,0,0.002,0.5,-0.771667,74,30,174.254,174.328,0.5,0.13,0,0.966667
1179,0,0.002,0.5,-0.771667,75,30,174.31,174.385,0.5,0.13,0,0.966667
1180,0,0.002,0.5,-0.771667,75,30,174.367,174.442,0.5,0.13,0,0.966667
1181,0,0.002,0.5,-0.771667,75,30,174.424,174.499,0.5,0.13,0,0.966667
1182,0,0.002,0.5,-0.771667,73,30,174.481,174.554,0.5,0.13,0,0.966667
1183,0,0.002,0.5,-0.771667,77,30,174.536,174.613,0.5,0.13,0,0.966667
1184,0,0.002,0.5,-0.771667,75,30,174.595,174.67,0.5,0.13,0,0.966667
1185,0,0.002,0.5,-0.771667,74,30,174.652,174.726,0.5,0.13,0,0.966667
1186,0,0.002,0.5,-0.771667,79,30,174.708,174.787,0.5,0.13,0,0.966667
1187,0,0.002,0.5,-0.771667,75,30,174.767,174.842,0.5,0.13,0,0.966667
1188,0,0.002,0.5,-0.771667,74,30,174.824,174.898,0.5,0.13,0,0.966667
1189,0,0.002,0.5,-0.771667,73,30,174.88,174.953,0.5,0.13,0,0.966667
1190,0,0.002,0.5,-0.771667,74,30,174.935,175.009,0.5,0.13,0,0.966667
1191,0,0.002,0.5,-0.771667,75,30,174.991,175.066,0.5,0.13,0,0.966667
1192,0,0.002,0.5,-0.771667,76,30,175.048,175.124,0.5,0.13,0,0.966667
1193,0,0.002,0.5,-0.771667,73,30,175.106,175.179,0.5,0.13,0,0.966667
1194,0,0.002,0.5,-0.771667,76,30,175.161,175.237,0.5,0.13,0,0.966667
1195,0,0.002,0.5,-0.771667,76,30,175.219,175.295,0.5,0.13,0,0.966667
1196,0,0.002,0.5,-0.771667,75,30,175.277,175.352,0.5,0.13,0,0.966667
1197,0,0.002,0.5,-0.771667,74,30,175.334,175.408,0.5,0.13,0,0.966667
1198,0,0.002,0.5,-0.771667,75,30,175.39,175.465,0.5,0.13,0,0.966667
1199,0,0.002,0.5,-0.771667,78,30,175.445,175.523,0.5,0.13,0,0.966667
1200,0,0.002,0.5,-0.771667,75,30,175.505,175.58,0.5,0.13,0,0.966667
1201,0,0.002,0.5,-0.771667,79,30,175.562,175.641,0.5,0.13,0,0.966667
1202,0,0.002,0.5,-0.771667,73,30,175.623,175.696,0.5,0.13,0,0.966667
1203,0,0.002,0.5,-0.771667,71,30,175.678,175.749,0.5,0.13,0,0.966667
1204,0,0.002,0.5,-0.771667,75,30,175.729,175.804,0.5,0.13,0,0.966667
1205,0,0.002,0.5,-0.771667,75,30,175.786,175.861,0.5,0.13,0,0.966667
1206,0,0.002,0.5,-0.771667,74,30,175.843,175.917,0.5,0.13,0,0.966667
1207,0,0.002,0.5,-0.771667,76,30,175.898,175.974,0.5,0.13,0,0.966667
1208,0,0.002,0.5,-0.771667,73,30,175.956,176.029,0.5,0.13,0,0.966667
1209,0,0.002,0.5,-0.771667,77,30,176.011,176.088,0.5,0.13,0,0.966667
1210,0,0.002,0.5,-0.771667,77,30,176.07,176.147,0.5,0.13,0,0.966667
1211,0,0.002,0.5,-0.771667,73,30,176.129,176.202,0.5,0.13,0,0.966667
1212,0,0.002,0.5,-0.771667,74,30,176.184,176.258,0.5,0.13,0,0.966667
1213,0,0.002,0.5,-0.771667,75,30,176.24,176.315,0.5,0.13,0,0.966667
1214,0,0.002,0.5,-0.771667,75,30,176.297,176.372,0.5,0.13,0,0.966667
1215,0,0.002,0.5,-0.771667,73,30,176.354,176.427,0.5,0.13,0,0.966667
1216,0,0.002,0.5,-0.771667,75,30,176.409,176.484,0.5,0.13,0,0.966667
1217,0,0.002,0.5,-0.771667,75,30,176.464,176.539,0.5,0.13,0,0.966667
1218,0,0.002,0.5,-0.771667,74,30,176.521,176.595,0.5,0.13,0,0.966667
1219,0,0.002,0.5,-0.771667,74,30,176.576,176.65,0.5,0.13,0,0.966667
1220,0,0.002,0.5,-0.771667,77,30,176.632,176.709,0.5,0.13,0,0.966667
1221,0,0.002,0.5,-0.771667,73,30,176.691,176.764,0.5,0.13,0,0.966667
1222,0,0.002,0.5,-0.771667,78,30,176.746,176.824,0.5,0.13,0,0.966667
1223,0,0.002,0.5,-0.771667,78,30,176.806,176.884,0.5,0.13,0,0.966667
1224,0,0.002,0.5,-0.771667,75,30,176.865,176.94,0.5,0.13,0,0.966667
1225,0,0.002,0.5,-0.771667,77,30,176.922,176.999,0.5,0.13,0,0.966667
1226,0,0.002,0.5,-0.771667,79,30,176.981,177.06,0.5,0.13,0,0.966667
1227,0,0.002,0.5,-0.771667,80,30,177.042,177.122,0.5,0.13,0,0.966667
1228,0,0.002,0.5,-0.771667,74,30,177.104,177.178,0.5,0.13,0,0.966667
1229,0,0.002,0.5,-0.771667,74,30,177.159,177.233,0.5,0.13,0,0.966667
1230,0,0.002,0.5,-0.771667,74,30,177.215,177.289,0.5,0.13,0,0.966667
1231,0,0.002,0.5,-0.771667,71,30,177.271,177.342,0.5,0.13,0,0.966667
1232,0,0.002,0.5,-0.771667,75,30,177.324,177.399,0.5,0.13,0,0.966667
1233,0,0.002,0.5,-0.771667,76,30,177.381,177.457,0.5,0.13,0,0.966667
1234,0,0.002,0.5,-0.771667,73,30,177.439,177.512,0.5,0.13,0,0.966667
1235,0,0.002,0.5,-0.771667,78,30,177.494,177.572,0.5,0.13,0,0.966667
1236,0,0.002,0.5,-0.771667,77,30,177.554,177.631,0.5,0.13,0,0.966667
1237,0,0.002,0.5,-0.771667,78,30,177.613,177.691,0.5,0.13,0,0.966667
1238,0,0.002,0.5,-0.771667,77,30,177.673,177.75,0.5,0.13,0,0.966667
1239,0,0.002,0.5,-0.771667,79,30,177.732,177.811,0.5,0.13,0,0.966667
1240,0,0.002,0.5,-0.771667,82,30,177.793,177.875,0.5,0.13,0,0.966667
1241,0,0.002,0.5,-0.771667,74,30,177.857,177.931,0.5,0.13,0,0.966667
1242,0,0.002,0.5,-0.771667,71,30,177.913,177.984,0.5,0.13,0,0.966667
1243,0,0.002,0.5,-0.771667,73,30,177.966,178.039,0.5,0.13,0,0.966667
1244,0,0.002,0.5,-0.771667,73,30,178.021,178.094,0.5,0.13,0,0.966667
1245,0,0.002,0.5,-0.771667,76,30,178.076,178.152,0.5,0.13,0,0.966667
1246,0,0.002,0.5,-0.771667,75,30,178.134,178.209,0.5,0.13,0,0.966667
1247,0,0.002,0.5,-0.771667,78,30,178.191,178.269,0.5,0.13,0,0.966667
1248,0,0.002,0.5,-0.771667,75,30,178.251,178.326,0.5,0.13,0,0.966667
1249,0,0.002,0.5,-0.771667,75,30,178.308,178.383,0.5,0.13,0,0.966667
1250,0,0.002,0.5,-0.771667,76,30,178.365,178.441,0.5,0.13,0,0.966667
1251,0,0.002,0.5,-0.771667,75,30,178.423,178.498,0.5,0.13,0,0.966667
1252,0,0.002,0.5,-0.771667,73,30,178.48,178.553,0.5,0.13,0,0.966667
1253,0,0.002,0.5,-0.771667,77,30,178.535,178.612,0.5,0.13,0,0.966667
1254,0,0.002,0.5,-0.771667,73,30,178.594,178.667,0.5,0.13,0,0.966667
1255,0,0.002,0.5,-0.771667,73,30,178.649,178.722,0.5,0.13,0,0.966667
1256,0,0.002,0.5,-0.771667,76,30,178.704,178.78,0.5,0.13,0,0.966667
1257,0,0.002,0.5,-0.771667,76,30,178.761,178.837,0.5,0.13,0,0.966667
1258,0,0.002,0.5,-0.771667,73,30,178.819,178.892,0.5,0.13,0,0.966667
1259,0,0.002,0.5,-0.771667,76,30,178.874,178.95,0.5,0.13,0,0.966667
1260,0,0.002,0.5,-0.771667,73,30,178.932,179.005,0.5,0.13,0,0.966667
1261,0,0.002,0.5,-0.771667,73,30,178.987,179.06,0.5,0.13,0,0.966667
1262,0,0.002,0.5,-0.771667,77,30,179.042,179.119,0.5,0.13,0,0.966667
1263,0,0.002,0.5,-0.771667,73,30,179.101,179.174,0.5,0.13,0,0.966667
1264,0,0.002,0.5,-0.771667,74,30,179.156,179.23,0.5,0.13,0,0.966667
1265,0,0.002,0.5,-0.771667,76,30,179.211,179.287,0.5,0.13,0,0.966667
1266,0,0.002,0.5,-0.771667,75,30,179.269,179.344,0.5,0.13,0,0.966667
1267,0,0.002,0.5,-0.771667,75,30,179.326,179.401,0.5,0.13,0,0.966667
1268,0,0.002,0.5,-0.771667,75,30,179.383,179.458,0.5,0.13,0,0.966667
1269,0,0.002,0.5,-0.771667,75,30,179.44,179.515,0.5,0.13,0,0.966667
1270,0,0.002,0.5,-0.771667,75,30,179.497,179.572,0.5,0.13,0,0.966667
1271,0,0.002,0.5,-0.771667,75,30,179.554,179.629,0.5,0.13,0,0.966667
1272,0,0.002,0.5,-0.771667,75,30,179.611,179.686,0.5,0.13,0,0.966667
1273,0,0.002,0.5,-0.771667,75,30,179.668,179.743,0.5,0.13,0,0.966667
1274,0,0.002,0.5,-0.771667,79,30,179.725,179.804,0.5,0.13,0,0.966667
1275,0,0.002,0.5,-0.771667,74,30,179.786,179.86,0.5,0.13,0,0.966667
1276,0,0.002,0.5,-0.771667,73,30,179.842,179.915,0.5,0.13,0,0.966667
1277,0,0.002,0.5,-0.771667,73,30,179.897,179.97,0.5,0.13,0,0.966667
1278,0,0.002,0.5,-0.771667,75,30,179.952,180.027,0.5,0.13,0,0.966667
1279,0,0.002,0.5,-0.771667,75,30,180.009,180.084,0.5,0.13,0,0.966667
1280,0,0.002,0.5,-0.771667,76,30,180.065,180.141,0.5,0.13,0,0.966667
1281,0,0.002,0.5,-0.771667,75,30,180.121,180.196,0.5,0.13,0,0.966667
1282,0,0.002,0.5,-0.771667,73,30,180.178,180.251,0.5,0.13,0,0.966667
1283,0,0.002,0.5,-0.771667,76,30,180.233,180.309,0.5,0.13,0,0.966667
1284,0,0.002,0.5,-0.771667,77,30,180.291,180.368,0.5,0.13,0,0.966667
1285,0,0.002,0.5,-0.771667,75,30,180.35,180.425,0.5,0.13,0,0.966667
1286,0,0.002,0.5,-0.771667,73,30,180.407,180.48,0.5,0.13,0,0.966667
1287,0,0.002,0.5,-0.771667,78,30,180.462,180.54,0.5,0.13,0,0.966667
1288,0,0.002,0.5,-0.771667,77,30,180.52,180.597,0.5,0.13,0,0.966667
1289,0,0.002,0.5,-0.771667,73,30,180.579,180.652,0.5,0.13,0,0.966667
1290,0,0.002,0.5,-0.771667,78,30,180.634,180.712,0.5,0.13,0,0.966667
1291,0,0.002,0.5,-0.771667,80,30,180.693,180.773,0.5,0.13,0,0.966667
1292,0,0.002,0.5,-0.771667,73,30,180.755,180.828,0.5,0.13,0,0.966667
1293,0,0.002,0.5,-0.771667,75,30,180.81,180.885,0.5,0.13,0,0.966667
1294,0,0.002,0.5,-0.771667,76,30,180.867,180.943,0.5,0.13,0,0.966667
1295,0,0.002,0.5,-0.771667,73,30,180.925,180.998,0.5,0.13,0,0.966667
1296,0,0.002,0.5,-0.771667,75,30,180.98,181.055,0.5,0.13,0,0.966667
1297,0,0.002,0.5,-0.771667,75,30,181.037,181.112,0.5,0.13,0,0.966667
1298,0,0.002,0.5,-0.771667,73,30,181.094,181.167,0.5,0.13,0,0.966667
1299,0,0.002,0.5,-0.771667,75,30,181.149,181.224,0.5,0.13,0,0.966667
1300,0,0.002,0.5,-0.771667,75,30,181.206,181.281,0.5,0.13,0,0.966667
1301,0,0.002,0.5,-0.771667,74,30,181.263,181.337,0.5,0.13,0,0.966667
1302,0,0.002,0.5,-0.771667,75,30,181.319,181.394,0.5,0.13,0,0.966667
1303,0,0.002,0.5,-0.771667,76,30,181.375,181.451,0.5,0.13,0,0.966667
1304,0,0.002,0.5,-0.771667,75,30,181.433,181.508,0.5,0.13,0,0.966667
1305,0,0.002,0.5,-0.771667,73,30,181.49,181.563,0.5,0.13,0,0.966667
1306,0,0.002,0.5,-0.771667,75,30,181.545,181.62,0.5,0.13,0,0.966667
1307,0,0.002,0.5,-0.771667,75,30,181.602,181.677,0.5,0.13,0,0.966667
1308,0,0.002,0.5,-0.771667,73,30,181.659,181.732,0.5,0.13,0,0.966667
1309,0,0.002,0.5,-0.771667,75,30,181.714,181.789,0.5,0.13,0,0.966667
1310,0,0.002,0.5,-0.771667,75,30,181.771,181.846,0.5,0.13,0,0.966667
1311,0,0.002,0.5,-0.771667,77,30,181.828,181.905,0.5,0.13,0,0.966667
1312,0,0.002,0.5,-0.771667,77,30,181.887,181.964,0.5,0.13,0,0.966667
1313,0,0.002,0.5,-0.771667,74,30,181.946,182.02,0.5,0.13,0,0.966667
